ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2024-05-02 12:40:52,2024-05-02 12:40:56,4.080,192.168.60.6,192.168.2.2,0,0,ICMP,...A....,0,0,5,420,0,0,1,3,0,0,0,0,0,0,192.168.2.2,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,55417,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,48998,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,60168,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,55093,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.004,192.168.60.6,192.168.43.1,55611,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,54189,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,41374,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,58426,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,33931,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,46829,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,37443,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,39421,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.008,192.168.60.6,192.168.43.1,52549,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,39453,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,34595,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,42300,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,60449,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,53387,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,52911,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:40:57,2024-05-02 12:40:57,0.000,192.168.60.6,192.168.43.1,32840,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:31:24.106
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,53293,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,33851,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.004,192.168.60.6,192.168.43.1,49891,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,56510,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,39103,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,56536,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,37022,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,55161,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,38128,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.004,192.168.60.6,192.168.43.1,49532,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.004,192.168.60.6,192.168.43.1,33135,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,57472,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,43688,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,37793,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,44278,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.004,192.168.60.6,192.168.43.1,49747,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,35670,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,51998,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,34638,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:08:52,2024-05-02 12:08:52,0.000,192.168.60.6,192.168.43.1,49787,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:09.457
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,52368,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,43343,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,38430,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,56109,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.004,192.168.60.6,192.168.43.1,45698,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,36124,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,33874,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,40464,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,59942,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,60953,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,55369,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
2024-05-02 12:09:40,2024-05-02 12:09:40,0.000,192.168.60.6,192.168.43.1,35328,53,UDP,...A....,0,0,2,134,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.60.1,0/0,1,2024-05-02 10:11:39.836
